"HDIM","Checked","Plot","Date","Collector","Method","Plant","BeatingDuration","TimeBegin","TimeEnd","DateEnd","CanopyMalaiseHeight..ft.","PitFallSlice","Whereabouts","SamplingRound","NoOfVials","Comments","source"
5791,,"1973_107","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5792,,"flow1973_107","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5792,,"1973_107","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5793,,"flow1973_107","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5793,,"1973_107","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5794,,"flow1973_081","1/15/2015","C. Ewing, T. Fezza","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5794,,"1973_81","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5795,,"flow1973_081","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5795,,"1973_81","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5796,,"flow1973_081","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5796,,"1973_81","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5797,,"flow1973_081","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5797,,"1973_81","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5798,,"flow1973_079","1/15/2015","C. Ewing, T. Fezza","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5798,,"1973_79","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5799,,"flow1973_079","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5799,,"1973_79","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5800,,"flow1973_079","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5800,,"1973_79","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5801,,"flow1973_079","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5801,,"1973_79","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5802,,"flow1973_084","1/15/2015","C. Ewing, T. Fezza","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5802,,"1973_84","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5803,,"flow1973_084","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5803,,"1973_84","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5804,,"flow1973_084","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5804,,"1973_84","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5805,,"flow1973_084","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5805,,"1973_84","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5806,,"escape_02","1/25/2015","C. Ewing","beating","green Dicranopteris linearis","60","7:45","9:00","","","","UHH",1,"","added by Andy from Curtis' database","db"
5806,,"EscapeRd_3802-2","25-Jan-15","CE","beating-sheet","green Dicranopteris linearis","60","7:45","9:00",,,"",,,,"","curtis"
5807,,"escape_02","1/25/2015","C. Ewing","beating","Metrosideros polymorpha","30","9:30","10:10","","","","UHH",1,"","added by Andy from Curtis' database","db"
5807,,"EscapeRd_3802-2","25-Jan-15","CE","beating-sheet","Metrosideros polymorpha","30","9:30","10:10",,,"",,,,"","curtis"
5808,,"escape_02","1/25/2015","T. Fezza","beating","brown Dicranopteris linearis","120","7:45","10:00","","","","UHH",1,"","added by Andy from Curtis' database","db"
5808,,"EscapeRd_3802-2","25-Jan-15","TF","beating-sheet","brown Dicranopteris linearis","120","7:45","10:00",,,"",,,,"","curtis"
5809,,"escape_02","1/25/2015","B. Cote","beating","green Dicranopteris linearis","60","7:45","10:00","","","","UHH",1,"","added by Andy from Curtis' database","db"
5809,,"EscapeRd_3802-2","25-Jan-15","BC","beating-sheet","green Dicranopteris linearis","60","7:45","10:00",,,"",,,,"","curtis"
5810,,"escape_02","1/25/2015","C. Ewing","beating","green Dicranopteris linearis","60","10:15","11:30","","","","UHH",1,"","added by Andy from Curtis' database","db"
5810,,"EscapeRd_3802-2","25-Jan-15","CE","beating-sheet","green Dicranopteris linearis","60","10:15","11:30",,,"",,,,"","curtis"
5811,,"escape_02","1/25/2015","T. Fezza","beating","green Dicranopteris linearis","60","10:15","11:30","","","","UHH",1,"","added by Andy from Curtis' database","db"
5811,,"EscapeRd_3802-2","25-Jan-15","TF","beating-sheet","green Dicranopteris linearis","60","10:15","11:30",,,"",,,,"","curtis"
5812,,"escape_02","1/25/2015","B. Cote","beating","green Dicranopteris linearis","30","10:15","11:30","","","","UHH",1,"","added by Andy from Curtis' database","db"
5812,,"EscapeRd_3802-2","25-Jan-15","BC","beating-sheet","green Dicranopteris linearis","30","10:15","11:30",,,"",,,,"","curtis"
5813,,"escape_90","1/19/2015","C. Ewing, T. Fezza","InsectaZooka","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5813,,"EscapeRd_90","19-Jan-15","TF CE","InsectaZooka","","","","",,,"A",,,,"","curtis"
5814,,"escape_90","1/19/2015","C. Ewing, T. Fezza","InsectaZooka","","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5814,,"EscapeRd_90","19-Jan-15","TF CE","InsectaZooka","","","","",,,"C",,,,"","curtis"
5815,,"escape_90","1/19/2015","C. Ewing, T. Fezza","InsectaZooka","","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5815,,"EscapeRd_90","19-Jan-15","TF CE","InsectaZooka","","","","",,,"E",,,,"","curtis"
5820,,"thurston_12","1/29/2015","A. Rominger","beating","brown Cibotium","30","1:30","2:35","","","","UHH",1,"","added by Andy from Curtis' database","db"
5820,,"Thurston_12","29-Jan-15","AR","beating-sheet","brown Cibotium","30","1:30","2:35",,,"",,,,"lost: 1 salticid-Havaika","curtis"
5821,,"thurston_12","1/29/2015","T. Fezza","beating","brown Cibotium","20","1:45","2:25","","","","UHH",1,"","added by Andy from Curtis' database","db"
5821,,"Thurston_12","29-Jan-15","TF","beating-sheet","brown Cibotium","20","1:45","2:25",,,"",,,,"lost: 2 Oliarus-small light brown hyaline wings; 1 juv Laupala","curtis"
5822,,"thurston_12","1/29/2015","C. Ewing","beating","brown Cibotium","10","2:00","2:30","","","","UHH",1,"","added by Andy from Curtis' database","db"
5822,,"Thurston_12","29-Jan-15","CE","beating-sheet","brown Cibotium","10","2:00","2:30",,,"",,,,"lost:2 juv Laupala; 1 ""large"" dark psyllid same lost 5755;1 dark adult Laupala","curtis"
5825,,"treePlanting_01","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5825,,"TreePlanting_01a","30-Jan-15","TF AR EA","Malaise ground","","","","",,,"",,,,"","curtis"
5826,,"treePlanting_01","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5826,,"TreePlanting_01a","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"B",,,,"","curtis"
5827,,"treePlanting_01","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","D","UHH",1,"","added by Andy from Curtis' database","db"
5827,,"TreePlanting_01a","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"D",,,,"","curtis"
5828,,"treePlanting_01","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5828,,"TreePlanting_01a","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"F",,,,"","curtis"
5829,,"treePlanting_03","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5829,,"TreePlanting_03","30-Jan-15","TF AR EA","Malaise ground","","","","",,,"",,,,"","curtis"
5830,,"treePlanting_03","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5830,,"TreePlanting_03","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"B",,,,"","curtis"
5831,,"treePlanting_03","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","D","UHH",1,"","added by Andy from Curtis' database","db"
5831,,"TreePlanting_03","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"D",,,,"","curtis"
5832,,"treePlanting_03","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5832,,"TreePlanting_03","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"F",,,,"","curtis"
5833,,"treePlanting_05","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5833,,"TreePlanting_05","30-Jan-15","TF AR EA","Malaise ground","","","","",,,"",,,,"","curtis"
5834,,"treePlanting_05","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5834,,"TreePlanting_05","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"B",,,,"","curtis"
5835,,"treePlanting_05","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","D","UHH",1,"","added by Andy from Curtis' database","db"
5835,,"TreePlanting_05","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"D",,,,"","curtis"
5836,,"treePlanting_05","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5836,,"TreePlanting_05","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"F",,,,"","curtis"
5837,,"treePlanting_06","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5837,,"TreePlanting_06","30-Jan-15","TF AR EA","Malaise ground","","","","",,,"",,,,"","curtis"
5838,,"treePlanting_06","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5838,,"TreePlanting_06","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"B",,,,"","curtis"
5839,,"treePlanting_06","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","D","UHH",1,"","added by Andy from Curtis' database","db"
5839,,"TreePlanting_06","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"D",,,,"","curtis"
5840,,"treePlanting_06","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5840,,"TreePlanting_06","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"F",,,,"","curtis"
5841,,"treePlanting_04","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5841,,"TreePlanting_04","30-Jan-15","TF AR EA","Malaise ground","","","","",,,"",,,,"","curtis"
5842,,"treePlanting_04","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5842,,"TreePlanting_04","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"B",,,,"","curtis"
5843,,"treePlanting_04","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","D","UHH",1,"","added by Andy from Curtis' database","db"
5843,,"TreePlanting_04","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"D",,,,"","curtis"
5844,,"treePlanting_04","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5844,,"TreePlanting_04","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"F",,,,"","curtis"
5845,,"treePlanting_02","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5845,,"TreePlanting_02","30-Jan-15","TF AR EA","Malaise ground","","","","",,,"",,,,"","curtis"
5846,,"treePlanting_02","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5846,,"TreePlanting_02","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"B",,,,"","curtis"
5847,,"treePlanting_02","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","D","UHH",1,"","added by Andy from Curtis' database","db"
5847,,"TreePlanting_02","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"D",,,,"","curtis"
5848,,"treePlanting_02","1/30/2015","T. Fezza, A. Rominger, E. Armstrong","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5848,,"TreePlanting_02","30-Jan-15","TF AR EA","pitfall trap","","","","",,,"F",,,,"","curtis"
5849,,"flow1973_110","1/31/2015","C. Ewing","beating","Dubautia ciliolata","60","7:30","8:05","","","","UHH",1,"","added by Andy from Curtis' database","db"
5849,,"1973_110","31-Jan-15","CE","beating-sheet","Dubautia ciliolata","60","7:30","8:05",,,"",,,,"lost: 1 lg brown psocop-gray/blk mottled; 1 froghopper adult; sm (head to tip of abdominal sclerite ~5mm) dark shining black adult cricket","curtis"
5850,,"flow1973_110","1/31/2015","T. Fezza","beating",,"60","7:30","8:05","","","","UHH",1,"","added by Andy from Curtis' database","db"
5850,,"1973_110","31-Jan-15","TF","beating-sheet","Vacciniumæreticulatum","60","7:30","8:05",,,"",,,,"lost: 2 small blk flies; ","curtis"
5851,,"flow1973_110","1/31/2015","B. Cote","beating","Styphelia tameiameiae","60","7:30","8:45","","","","UHH",1,"","added by Andy from Curtis' database","db"
5851,,"1973_110","31-Jan-15","BC","beating-sheet","Leptecophylla tameiameiae","60","7:30","8:45",,,"",,,,"lost: some moths","curtis"
5852,,"flow1973_110","1/31/2015","T. Fezza","beating","Nephrolepis cordifolia","30","8:15","8:45","","","","UHH",1,"","added by Andy from Curtis' database","db"
5852,,"1973_110","31-Jan-15","TF","beating-sheet","Nephrolepis cordifolia","30","8:15","8:45",,,"",,,,"lost none","curtis"
5853,,"flow1973_110","1/31/2015","C. Ewing","beating","Coprosma ernodeoides","30","8:15","8:45","","","","UHH",1,"","added by Andy from Curtis' database","db"
5853,,"1973_110","31-Jan-15","CE","beating-sheet","Coprosma ernodeoides","30","8:15","8:45",,,"",,,,"lost none","curtis"
5854,,"flow1973_110","1/31/2015","C. Ewing","beating","Metrosideros polymorpha","60","9:00","9:40","","","","UHH",1,"","added by Andy from Curtis' database","db"
5854,,"1973_110","31-Jan-15","CE","beating-sheet","Metrosideros polymorpha","60","9:00","9:40",,,"",,,,"lost: on elarge uniformally yellow psyllid-one was also caught, not the small common one with dark anterior end","curtis"
5855,,"flow1973_110","1/31/2015","T. Fezza","beating","Metrosideros polymorpha","60","9:00","10:00","","","","UHH",1,"","added by Andy from Curtis' database","db"
5855,,"1973_110","31-Jan-15","TF","beating-sheet","Metrosideros polymorpha","60","9:00","10:00",,,"",,,,"lost: 10 mixed psyllidae; 4 lg gray mottled psocops","curtis"
5856,,"flow1973_110","1/31/2015","B. Cote","beating","Metrosideros polymorpha","60","9:00","10:15","","","","UHH",1,"","added by Andy from Curtis' database","db"
5856,,"1973_110","31-Jan-15","BC","beating-sheet","Metrosideros polymorpha","60","9:00","10:15",,,"",,,,"lost a strange pinkish thing....Britt didn't know what it was, sketch in field norebook","curtis"
5857,,"flow1973_109","1/31/2015","T. Fezza","beating",,"60","10:45","11:25","","","","UHH",1,"","added by Andy from Curtis' database","db"
5857,,"1973_109","31-Jan-15","TF","beating-sheet","Vacciniumæreticulatum","60","10:45","11:25",,,"",,,,"lost: 14 Lygaeidae; 37 large dark mottled psocop","curtis"
