"HDIM","Plot","Date","Collector","Method","Plant","BeatingDuration","TimeBegin","TimeEnd","DateEnd","CanopyMalaiseHeight..ft.","PitFallSlice","Whereabouts","SamplingRound","NoOfVials","Comments"
8038,"Waikamoi_6A","7/4/2015","N. Graham","beating","Coprosma","40","16:47","17:32","","","","Hilgard 220",2,"1",""
8039,"Waikamoi_6A","7/4/2015","C. Ewing","beating","Ground Cover","129","16:55","18:45","","","","Hilgard 220",2,"1",""
8040,"Waikamoi_6A","7/4/2015","B. Cote","beating","Rubus","14","17:41","18:05","","","","Hilgard 220",2,"1",""
8041,"Waikamoi_6A","7/4/2015","N. Graham","beating","Alyxia","23","17:46","18:15","","","","Hilgard 220",2,"1",""
8042,"Waikamoi_6A","7/4/2015","A. Miller","beating","Brown Cibotium","12","18:05","18:19","","","","Hilgard 220",2,"1",""
8043,"Waikamoi_6A","7/4/2015","B. Cote","beating","Green Cibotium","24","18:10","18:45","","","","Hillgard 220",2,"1",""
8044,"Waikamoi_6A","7/4/2015","E. Tielens","beating","Ground Cover","40","18:10","18:40","","","","Hilgard 220",2,"1",""
8045,"Waikamoi_36A","7/5/2015","C. Ewing","beating","Ground Cover","70","09:40","11:00","","","","Hilgard 220",2,"1",""
8046,"Waikamoi_36A","7/5/2015","A. Miller","beating","Ground Cover","70","09:40","11:05","","","","Hilgard 220",2,"1",""
8047,"Waikamoi_36A","7/5/2015","N. Graham","beating","Dicranopteris","87","10:28","11:54","","","","Hilgard 220",2,"1","Removed 2 nabids for B. Mathat"
8048,"Waikamoi_36A","7/5/2015","C. Ewing","beating","Cheirodendron","14","11:30","11:50","","","","Hilgard 220",2,"1",""
8049,"Waikamoi_36A","7/5/2015","A. Miller","beating","Vaccinium","54","11:30","12:40","","","","Hilgard 220",2,"1",""
8050,"Waikamoi_36A","7/5/2015","C. Ewing","beating","Broussaisia","31","12:10","12:50","","","","Hilgard 220",2,"1",""
8051,"Waikamoi_36A","7/5/2015","N. Graham","beating","Lepticophyllum","30","12:26","13:04","","","","Hilgard 220",2,"1","Removed 1 nabid for B. Mathat"
8052,"Waikamoi_36A","7/5/2015","C. Ewing","beating","Melicope","29","13:00","13:25","","","","Hilgard 220",2,"1",""
8053,"Waikamoi_36A","7/5/2015","A. Miller","beating","Coprosma","10","13:18","13:34","","","","Hilgard 220",2,"1",""
8054,"Waikamoi_36A","7/5/2015","N. Graham","beating","Rubus","11","13:23","13:38","","","","Hilgard 220",2,"1",""
8055,"Waikamoi_36A","7/5/2015","C. Ewing","beating","Carex","14","13:40","13:45","","","","Hilgard 220",2,"1",""
8056,"Waikamoi_7A","7/5/2015","C. Ewing","beating","Ground Cover","50","15:00","15:35","","","","Hilgard 220",2,"1",""
8057,"Waikamoi_7A","7/5/2015","A. Miller","beating","Ground Cover","50","14:55","16:00","","","","Hilgard 220",2,"1",""
8058,"Waikamoi_7A","7/5/2015","N. Graham","beating","Coprosma montana","52","15:15","16:27","","","","Hilgard 220",2,"1","Removed 1 nabid for B. Mathat"
8059,"Waikamoi_7A","7/5/2015","C. Ewing","beating","Alyxia","46","16:00","17:00","","","","Hilgard 220",2,"1",""
8060,"Waikamoi_7A","7/5/2015","A. Miller","beating","Coprosma montana","52","16:15","17:40","","","","Hilgard 220",2,"1",""
8061,"Waikamoi_7A","7/5/2015","N. Graham","beating","Lepticophyllum","76","16:55","18:03","","","","Hilgard 220",2,"1",""
8062,"Waikamoi_7A","7/5/2015","C. Ewing","beating","Dicranopteris","31","17:15","18:00","","","","Hilgard 220",2,"1",""
8063,"Waikamoi_7A","7/5/2015","A. Miller","beating","Rubus","36","17:54","18:20","","","","Hilgard 220",2,"1",""
8064,"Waikamoi_7A","7/5/2015","N. Graham","beating","Vaccinium","27","18:08","18:30","","","","Hilgard 220",2,"1",""
8065,"Kamakou_17A","7/7/2015","B. Cote, B. Cole","canopy malaise","","","","","7/14/2015","","up","Hilgard 220",2,"1",""
8066,"Kamakou_17A","7/7/2015","B. Cote, B. Cole","canopy malaise","","","","","7/14/2015","","down","Hilgard 220",2,"1",""
8067,"Kamakou_17A","7/7/2015","B. Cote, B. Cole","ground malaise","","","","","7/14/2015","","","Hilgard 220",2,"1",""
8068,"Kamakou_17A","7/7/2015","B. Cote, B. Cole","pitfall","","","","","7/14/2015","","B","Hilgard 220",2,"1",""
8069,"Kamakou_17A","7/7/2015","B. Cote, B. Cole","pitfall","","","","","7/14/2015","","D","Hilgard 220",2,"1",""
8070,"Kamakou_17A","7/7/2015","B. Cote, B. Cole","pitfall","","","","","7/14/2015","","F","Higard 220",2,"1",""
8073,"Kamakou_15A","7/7/2015","B. Cote, B. Cole","canopy malaise","","","","","7/14/2015","","up","Hilgard 220",2,"1",""
8074,"Kamakou_15A","7/7/2015","B. Cote, B. Cole","canopy malaise","","","","","7/14/2015","","down","Hilgard 220",2,"1",""
8075,"Kamakou_15A","7/7/2015","B. Cote, B. Cole","ground malaise","","","","","7/14/2015","","","Hilgard 220",2,"1",""
8076,"Kamakou_15A","7/7/2015","B. Cote, B. Cole","pitfall","","","","","7/14/2015","","B","Hilgard 220",2,"1",""
8077,"Kamakou_15A","7/7/2015","B. Cote, B. Cole","pitfall","","","","","7/14/2015","","D","Hilgard 220",2,"1",""
8078,"Kamakou_15A","7/7/2015","B. Cote, B. Cole","pitfall","","","","","7/14/2015","","F","Hilgard 220",2,"1",""
8081,"Kamakou_7A","7/7/2015","B. Cote, B. Cole","canopy malaise","","","","","7/14/2015","","up","Hilgard 220",2,"1",""
8082,"Kamakou_7A","7/7/2015","B. Cote, B. Cole","canopy malaise","","","","","7/14/2015","","down","Hilgard 220",2,"1",""
8083,"Kamakou_7A","7/7/2015","B. Cote, B. Cole","ground malaise","","","","","7/14/2015","","","Hilgard 220",2,"1",""
8084,"Kamakou_7A","7/7/2015","B. Cote, B. Cole","pitfall","","","","","7/14/2015","","B","Hilgard 220",2,"1",""
8085,"Kamakou_7A","7/7/2015","B. Cote, B. Cole","pitfall","","","","","7/14/2015","","D","Hilgard 220",2,"1",""
8086,"Kamakou_7A","7/7/2015","B. Cote, B. Cole","pitfall","","","","","7/14/2015","","F","Hilgard 220",2,"1",""
8089,"AliliSpring-05","7/20/2015","B. Cote, M. Stark, N. Graham","canopy malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8090,"AliliSpring-05","7/20/2015","B. Cote, M. Stark, N. Graham","canopy malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8091,"AliliSpring-05","7/20/2015","B. Cote, M. Stark, N. Graham","ground malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8092,"AliliSpring-05","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","B","Hilgard 220",2,"1",""
8093,"AliliSpring-05","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","D","Hilgard 220",2,"1",""
8094,"AliliSpring-05","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","F","Hilgard 220",2,"1",""
8095,"AliliSpring-01","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","B","Hilgard 220",2,"1",""
8096,"AliliSpring-01","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","D","Hilgard 220",2,"1",""
8097,"AliliSpring-01","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","F","Hilgard 220",2,"1",""
8098,"AliliSpring-01","7/20/2015","B. Cote, M. Stark, N. Graham","canopy malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8099,"AliliSpring-01","7/20/2015","B. Cote, M. Stark, N. Graham","canopy malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8100,"AliliSpring-01","7/20/2015","B. Cote, M. Stark, N. Graham","ground malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8101,"AliliSpring-06","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","B","Hilgard 220",2,"1",""
8102,"AliliSpring-06","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","D","Hilgard 220",2,"1",""
8103,"AliliSpring-06","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","F","Hilgard 220",2,"1",""
8104,"AliliSpring-06","7/20/2015","B. Cote, M. Stark, N. Graham","canopy malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8105,"AliliSpring-06","7/20/2015","B. Cote, M. Stark, N. Graham","canopy malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8106,"AliliSpring-06","7/20/2015","B. Cote, M. Stark, N. Graham","ground malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8107,"AliliSpring-04","7/20/2015","B. Cote, M. Stark, N. Graham","canopy malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8108,"AliliSpring-04","7/20/2015","B. Cote, M. Stark, N. Graham","canopy malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8109,"AliliSpring-04","7/20/2015","B. Cote, M. Stark, N. Graham","ground malaise","","","","","7/27/2015","","","Hilgard 220",2,"2",""
8110,"AliliSpring-04","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","B","Hilgard 220",2,"1",""
8111,"AliliSpring-04","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","D","Hilgard 220",2,"1","No label; had to write one"
8112,"AliliSpring-04","7/20/2015","B. Cote, M. Stark, N. Graham","pitfall","","","","","7/27/2015","","F","Hilgard 220",2,"1",""
8113,"AliliSpring-14","7/20/2015","B. Cote, M. Stark, N. Graham, R. Gillespie, A. Rominger, K. Gallardo","canopy malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8114,"AliliSpring-14","7/20/2015","B. Cote, M. Stark, N. Graham, R. Gillespie, A. Rominger, K. Gallardo","canopy malaise","","","","","7/27/2015","","","Hilgard 220",2,"",""
8115,"AliliSpring-14","7/20/2015","B. Cote, M. Stark, N. Graham, R. Gillespie, A. Rominger, K. Gallardo","ground malaise","","","","","7/27/2015","","","Hilgard 220",2,"2",""
8116,"AliliSpring-14","7/20/2015","B. Cote, M. Stark, N. Graham, R. Gillespie, A. Rominger, K. Gallardo","pitfall","","","","","7/27/2015","","B","Hilgard 220",2,"1",""
8117,"AliliSpring-14","7/20/2015","B. Cote, M. Stark, N. Graham, R. Gillespie, A. Rominger, K. Gallardo","pitfall","","","","","7/27/2015","","D","Hilgard 220",2,"1",""
8118,"AliliSpring-14","7/20/2015","B. Cote, M. Stark, N. Graham, R. Gillespie, A. Rominger, K. Gallardo","pitfall","","","","","7/27/2015","","F","Hilgard 220",2,"1",""
8119,"Thurston-12","7/21/2015","Loreto V","beating","Green Cibotium","70","","","","","","Hilgard 220",2,"","Natalie's notebook"
8119,"Thurston-12","7/21/2015","Loreto V","beating","Green Cibotium","70","","","","","","Hilo Boys",2,"","Natalie's notebook"
8120,"Thurston-12","7/21/2015","R. Gillespie","beating","Green Cibotium","70","","","","","","Hilgard 220",2,"","Natalie's notebook"
8120,"Thurston-12","7/21/2015","R. Gillespie","beating","Green Cibotium","70","","","","","","Hilo Boys",2,"","Natalie's notebook"
8121,"Thurston-12","7/21/2015","N. Graham","beating","Brown Cibotium","35","","","","","","Hilgard 220",2,"","Natalie's notebook"
8121,"Thurston-12","7/21/2015","N. Graham","beating","Brown Cibotium","35","","","","","","Hilo Boys",2,"","Natalie's notebook"
8122,"Thurston-12","7/21/2015","R. Gillespie","beating","Brown Cibotium","35","","","","","","Hilgard 220",2,"","Natalie's notebook"
8122,"Thurston-12","7/21/2015","R. Gillespie","beating","Brown Cibotium","35","","","","","","Hilo Boys",2,"","Natalie's notebook"
8123,"Thurston-12","7/21/2015","Loreto V","beating","Vaccinium","26","","","","","","Hilgard 220",2,"","Natalie's notebook"
8123,"Thurston-12","7/21/2015","Loreto V","beating","Vaccinium","26","","","","","","Hilo Boys",2,"","Natalie's notebook"
8124,"Thurston-12","7/21/2015","N. Graham","beating","Cheirodendron","46","","","","","","Hilgard 220",2,"","Natalie's notebook"
8124,"Thurston-12","7/21/2015","N. Graham","beating","Cheirodendron","46","","","","","","Hilo Boys",2,"","Natalie's notebook"
8125,"Thurston-12","7/21/2015","Loreto V","beating","Ilex","20","","","","","","Hilgard 220",2,"","Natalie's notebook"
8125,"Thurston-12","7/21/2015","Loreto V","beating","Ilex","20","","","","","","Hilo Boys",2,"","Natalie's notebook"
8126,"Thurston-12","7/21/2015","N. Graham","beating","Broussaisia","27","","","","","","Hilgard 220",2,"","Natalie's notebook"
8126,"Thurston-12","7/21/2015","N. Graham","beating","Broussaisia","27","","","","","","Hilo Boys",2,"","Natalie's notebook"
8127,"Thurston-12","7/21/2015","R. Gillespie","beating","Myrsine","38","","","","","","Hilgard 220",2,"","Natalie's notebook"
8127,"Thurston-12","7/21/2015","R. Gillespie","beating","Myrsine","38","","","","","","Hilo Boys",2,"","Natalie's notebook"
8128,"Thurston-12","7/21/2015","Loreto V","beating","Sactelaria","30","","","","","","Hilgard 220",2,"","Natalie's notebook"
8128,"Thurston-12","7/21/2015","Loreto V","beating","Sactelaria","30","","","","","","Hilo Boys",2,"","Natalie's notebook"
8129,"Thurston-12","7/21/2015","N. Graham","beating","Coprosma","23","","","","","","Hilgard 220",2,"","Natalie's notebook"
8129,"Thurston-12","7/21/2015","N. Graham","beating","Coprosma","23","","","","","","Hilo Boys",2,"","Natalie's notebook"
8130,"Olaa_06","7/23/2015","K. Jayd","beating","Green Cibotium","85","09:15","10:30","","","","Hilgard 220",2,"1",""
8131,"Olaa_06","7/23/2015","N. Graham","beating","Green Cibotium","85","10:15","11:33","","","","Hilgard 220",2,"1",""
8132,"Olaa_06","7/23/2015","K. Jayd","beating","Brown Cibotium","85","10:35","11:40","","","","Hilgard 220",2,"1",""
8133,"Olaa_06","7/23/2015","K. Jayd","beating","Cyrtandra platyphylla","25","12:00","12:30","","","","Hilgard 220",2,"1",""
8134,"Olaa_06","7/23/2015","N. Graham","beating","Sadleria","45","12:00","12:43","","","","Hilgard 220",2,"1",""
8135,"Olaa_06","7/23/2015","K. Jayd","beating","Melicope","30","12:35","12:55","","","","Hilgard 220",2,"1",""
8136,"Olaa_06","7/23/2015","N. Graham","beating","Broussasia","40","12:50","13:30","","","","Hilgard 220",2,"1",""
8137,"Olaa_06","7/23/2015","K. Jayd","beating","Perrotettia","15","13:15","13:35","","","","Hilgard 220",2,"1",""
8138,"Olaa_06","7/23/2015","N. Graham","beating","Ilex","10","13:40","13:58","","","","Hilgard 220",2,"1",""
8150,"1973flow_109","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","B","Hilgard 220",2,"1",""
8151,"1973flow_109","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","D","Hilgard 220",2,"1",""
8152,"1973flow_109","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","F","Hilgard 220",2,"1",""
8153,"1973flow_110","7/22/2015","","ground malaise","","","","","","","","Hilgard 220",NA,"",""
8154,"1973flow_110","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","B","Hilgard 220",2,"1",""
8155,"1973flow_110","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","D","Hilgard 220",2,"1",""
8156,"1973flow_110","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","F","Hilgard 220",2,"1",""
8157,"1973flow_109","7/22/2015","","ground malaise","","","","","","","","Hilgard 220",NA,"",""
8158,"1973flow_107","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","B","Hilgard 220",2,"1",""
8159,"1973flow_107","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","D","Hilgard 220",2,"1",""
8160,"1973flow_107","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","F","Hilgard 220",2,"1",""
8161,"1973flow_107","7/22/2015","","ground malaise","","","","","","","","Hilgard 220",NA,"",""
8162,"1973flow_81","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","B","Hilgard 220",2,"1",""
8163,"1973flow_81","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","D","Hilgard 220",2,"1",""
8164,"1973flow_81","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","F","Hilgard 220",2,"1",""
8165,"1973flow_81","7/22/2015","","ground malaise","","","","","","","","Hilgard 220",NA,"",""
8166,"1973flow_79","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","B","Hilgard 220",2,"1",""
8167,"1973flow_79","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","D","Hilgard 220",2,"1",""
8168,"1973flow_79","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","F","Hilgard 220",2,"1",""
8169,"1973flow_79","7/22/2015","","ground malaise","","","","","","","","Hilgard 220",NA,"",""
8170,"1973flow_84","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","B","Hilgard 220",2,"1",""
8171,"1973flow_84","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","D","Hilgard 220",2,"1",""
8172,"1973flow_84","7/22/2015","A. Rominger, L.V.V., K. Shiroma, M. Stark, L. Stevens, C. Nicholas","pitfall","","","","","7/29/2015","","F","Hilgard 220",2,"1",""
8173,"1973flow_84","7/22/2015","","ground malaise","","","","","","","","Hilgard 220",NA,"",""
8174,"Thurston_01","7/30/2015","C.N.","beating","Green Cibotium","55 sec","","","","","","Hilgard 220",NA,"",""
8175,"Thurston_01","7/30/2015","L. V. V.","beating","Ilex","45 sec","","","","","","Hilgard 220",NA,"",""
8176,"Thurston_01","7/30/2015","N. Graham","beating","Green Cibotium","55 sec","","","","","","Hilgard 220",NA,"",""
8177,"Thurston_01","7/30/2015","L.V.V.","beating","Myrsine","45 sec","","","","","","Hilgard 220",NA,"",""
8178,"Thurston_01","7/30/2015","C. Nicholas","beating","Coprasma","15 sec","","","","","","Hilgard 220",NA,"",""
8179,"Thurston_01","7/30/2015","N. Graham","beating","brown ribotium","20 sec","","","","","","Hilgard 220",NA,"",""
8180,"Thurston_01","7/30/2015","C.Nicholas","beating","Sadeletia","30 sec","","","","","","Hilgard 220",NA,"",""
8181,"EscapeRd_87","8/10/2015","M. Stark","beating","uluhe","134 sec","","","","","","Hilgard 220",NA,"",""
8182,"EscapeRd_87","8/10/2015","M. Stark","beating","uluhe","133 sec","","","","","","Hilgard 220",NA,"",""
8184,"EscapeRd_87","8/10/2015","M. Stark","beating","Ohia","20.5 sec","","","","","","Hilgard 220",NA,"",""
8500,"Waikamoi_36A","7/4/2015","B. Cote, A. Miller, E. Tielens","pitfall","","","","","7/11/2015","","B","Hilgard 220",2,"1",""
8501,"Waikamoi_36A","7/4/2015","B. Cote, A. Miller, E. Tielens","pitfall","","","","","7/11/2015","","D","Hilgard 220",2,"1",""
8502,"Waikamoi_36A","7/4/2015","B. Cote, A. Miller, E. Tielens","pitfall","","","","","7/11/2015","","F","Hilgard 220",2,"1",""
8503,"Waikamoi_36A","7/4/2015","B. Cote, E. Tielens, A. Miller","ground malaise","","","","","7/11/2015","","","Hilgard 220",2,"1",""
8504,"Waikamoi_36A","7/4/2015","B. Cote, E. Tielens, A. Miller","canopy malaise","","","","","7/11/2015","","up","Hilgard 220",2,"1",""
8505,"Waikamoi_36A","7/4/2015","B. Cote, E. Tielens, A. Miller","canopy malaise","","","","","7/11/2015","","down","Hilgard 220",2,"1",""
8506,"Waikamoi_18A","7/4/2015","B. Cote, E. Tielens, A. Miller","pitfall","","","","","7/11/2015","","B","Hilgard 220",2,"1",""
